lenguaje;matematicas;sociales;Id;filosofia;biologia;quimica;fisica;nivel_ingles; sisben;estrato;genero;puntaje_saber11   
medio;medio;medio;2727;medio;medio;medio;medio;A1;1;1;Hombre;bajo
medio;medio;medio;2728;medio;medio;medio;medio;A1;5;3;Mujer;bajo
alto;alto;alto;2729;medio;medio;medio;medio;A1;2;2;Hombre;bajo
medio;medio;alto;2730;alto;medio;alto;medio;A1;2;2;Hombre;bajo
alto;alto;alto;2731;alto;superior;alto;alto;B1;5;3;Hombre;bajo
alto;superior;alto;2732;alto;alto;alto;alto;A2;5;2;Hombre;bajo
alto;alto;alto;2733;medio;medio;alto;alto;A2;3;3;Hombre;bajo
alto;alto;alto;2734;medio;alto;alto;medio;A1;1;1;Hombre;bajo
alto;alto;alto;2735;alto;alto;alto;alto;A2;1;1;Mujer;bajo
alto;alto;alto;2736;alto;alto;alto;alto;A2;2;2;Hombre;bajo
medio;alto;alto;2737;medio;alto;medio;alto;A-;5;3;Hombre;bajo
medio;medio;alto;2738;medio;medio;medio;medio;A1;4;3;Hombre;bajo
alto;alto;alto;2739;alto;alto;alto;alto;A2;5;5;Hombre;bajo
medio;medio;medio;2740;medio;medio;alto;medio;A-;2;2;Hombre;bajo
alto;alto;alto;2741;alto;medio;alto;medio;A2;5;4;Hombre;bajo
alto;medio;alto;2742;medio;alto;alto;medio;A1;5;2;Hombre;bajo
medio;alto;medio;2743;medio;alto;alto;alto;A-;5;2;Mujer;bajo
alto;medio;alto;2744;medio;medio;alto;alto;B+;5;5;Mujer;bajo
medio;medio;medio;2745;alto;medio;alto;medio;A-;3;1;Mujer;bajo
medio;medio;medio;2746;medio;alto;medio;medio;A1;1;1;Hombre;bajo
alto;alto;alto;2747;alto;alto;alto;alto;B1;5;6;Hombre;bajo
alto;alto;alto;2748;alto;alto;alto;alto;A1;1;2;Hombre;bajo
alto;alto;medio;2749;medio;alto;medio;alto;A1;1;1;Hombre;bajo
alto;alto;alto;2750;medio;medio;alto;alto;B+;5;6;Mujer;bajo
alto;alto;medio;2751;medio;medio;medio;medio;A1;1;1;Hombre;bajo
medio;medio;medio;2752;medio;medio;medio;medio;A1;1;1;Mujer;bajo
alto;medio;alto;2753;alto;alto;alto;alto;A1;5;2;Hombre;bajo
alto;medio;alto;2754;medio;medio;medio;medio;A1;2;2;Hombre;bajo
alto;superior;alto;2755;medio;superior;medio;alto;A1;5;3;Hombre;bajo
medio;medio;medio;2756;medio;medio;medio;medio;A-;1;2;Mujer;bajo
alto;medio;medio;2757;medio;medio;medio;medio;A1;1;2;Hombre;bajo
alto;medio;alto;2758;medio;alto;alto;alto;A1;5;3;Hombre;bajo
alto;alto;alto;2759;alto;alto;alto;alto;B1;2;2;Hombre;bajo
alto;medio;medio;2760;medio;medio;medio;medio;A1;5;2;Hombre;bajo
bajo;medio;medio;2761;medio;medio;medio;medio;A-;1;1;Hombre;bajo
alto;medio;medio;2762;medio;alto;medio;medio;A1;1;1;Hombre;bajo
medio;medio;medio;2763;medio;medio;medio;medio;A1;1;1;Hombre;bajo
medio;medio;medio;2764;medio;medio;medio;alto;A1;2;2;Hombre;bajo
medio;medio;alto;2765;medio;medio;medio;alto;A1;3;2;Hombre;bajo
alto;alto;medio;2766;medio;medio;medio;alto;A1;2;2;Hombre;bajo
alto;alto;medio;2767;alto;alto;alto;alto;A2;5;3;Hombre;bajo
medio;medio;medio;2768;medio;medio;medio;alto;A-;5;3;Hombre;bajo
medio;alto;medio;2769;medio;alto;alto;alto;A1;5;3;Mujer;bajo
alto;alto;alto;2770;alto;alto;alto;alto;A1;5;1;Mujer;bajo
alto;medio;alto;2771;alto;medio;alto;alto;A2;5;3;Hombre;bajo
alto;medio;alto;2772;medio;medio;alto;medio;A2;5;3;Hombre;bajo
alto;alto;alto;2773;alto;alto;medio;medio;A1;5;2;Mujer;bajo
medio;alto;medio;2774;medio;medio;medio;medio;A-;2;2;Hombre;bajo
alto;medio;medio;2775;medio;medio;medio;alto;A1;2;2;Hombre;bajo
alto;alto;alto;2776;alto;alto;alto;alto;A1;5;2;Mujer;bajo
alto;medio;medio;2777;medio;medio;medio;medio;A-;1;1;Hombre;bajo
alto;medio;medio;2778;medio;medio;alto;alto;A1;1;1;Hombre;bajo
medio;medio;medio;2779;medio;medio;medio;medio;A1;2;1;Hombre;bajo
alto;medio;medio;2780;medio;medio;medio;medio;B1;5;3;Hombre;bajo
medio;medio;alto;2781;alto;medio;alto;alto;A1;1;1;Hombre;bajo
alto;alto;alto;2782;alto;alto;alto;medio;A1;3;3;Mujer;bajo
medio;alto;medio;2783;medio;alto;alto;alto;A1;5;2;Hombre;bajo
alto;alto;alto;2784;alto;alto;alto;alto;A1;1;1;Hombre;bajo
alto;superior;alto;2785;alto;medio;alto;alto;B1;5;4;Hombre;bajo
medio;medio;medio;2786;medio;medio;medio;medio;A-;3;3;Mujer;bajo
medio;alto;medio;2787;bajo;medio;medio;medio;A1;2;2;Hombre;bajo
medio;alto;medio;2788;medio;alto;medio;medio;A1;5;5;Mujer;bajo
alto;alto;medio;2789;alto;alto;medio;medio;A2;2;2;Hombre;bajo
alto;alto;alto;2790;medio;medio;alto;medio;A2;3;3;Mujer;bajo
medio;medio;medio;2791;medio;medio;alto;medio;A-;1;2;Hombre;bajo
medio;medio;alto;2792;medio;medio;medio;medio;A-;5;4;Hombre;bajo
alto;alto;alto;2793;medio;medio;medio;alto;A1;2;2;Mujer;bajo
alto;superior;alto;2794;alto;alto;alto;alto;B+;5;6;Hombre;bajo
medio;medio;medio;2795;bajo;medio;medio;medio;A-;1;2;Hombre;bajo
alto;alto;alto;2796;medio;alto;medio;alto;A-;5;4;Hombre;bajo
alto;alto;alto;2797;alto;superior;alto;alto;A2;5;5;Hombre;bajo
alto;alto;alto;2798;alto;medio;alto;alto;A2;2;2;Hombre;bajo
alto;alto;medio;2799;medio;medio;alto;medio;A1;3;2;Mujer;bajo
alto;alto;alto;2800;medio;medio;alto;alto;A1;1;1;Hombre;bajo
alto;medio;alto;2801;alto;alto;alto;medio;A-;1;1;Mujer;bajo
alto;medio;alto;2802;alto;medio;alto;medio;A1;2;3;Hombre;bajo
medio;alto;alto;2803;alto;alto;alto;medio;A1;2;2;Hombre;bajo
medio;medio;medio;2804;medio;alto;alto;medio;A1;5;3;Mujer;bajo
medio;alto;medio;2805;medio;medio;medio;medio;A1;1;3;Mujer;bajo
alto;alto;alto;2806;alto;alto;alto;alto;A2;5;5;Hombre;bajo
medio;medio;medio;2807;medio;alto;alto;medio;A-;2;2;Hombre;bajo
alto;alto;alto;2808;medio;alto;alto;alto;B+;5;5;Hombre;bajo
medio;alto;alto;2809;medio;alto;alto;alto;A-;5;2;Mujer;bajo
alto;medio;alto;2810;alto;alto;alto;medio;A1;1;1;Mujer;bajo
alto;medio;alto;2811;alto;alto;alto;alto;A1;5;2;Hombre;bajo
medio;medio;medio;2812;medio;medio;medio;alto;A-;2;2;Mujer;bajo
medio;medio;alto;2813;alto;alto;alto;medio;A-;3;4;Hombre;bajo
alto;medio;medio;2814;medio;medio;medio;medio;A1;5;2;Hombre;bajo
alto;alto;alto;2815;medio;medio;alto;medio;A1;5;1;Hombre;bajo
alto;medio;medio;2816;medio;alto;medio;medio;A-;2;2;Hombre;bajo
alto;alto;alto;2817;alto;medio;alto;alto;A1;2;2;Hombre;bajo
alto;medio;medio;2818;medio;medio;medio;alto;A-;2;2;Hombre;bajo
alto;alto;alto;2819;medio;alto;alto;alto;A1;1;2;Hombre;bajo
medio;medio;medio;2820;medio;medio;medio;medio;A-;5;2;Mujer;bajo
alto;medio;alto;2821;alto;alto;alto;alto;B+;5;3;Mujer;bajo
alto;alto;alto;2822;alto;medio;alto;alto;A2;2;2;Hombre;bajo
alto;alto;alto;2823;medio;alto;alto;alto;B1;5;3;Hombre;bajo
medio;medio;medio;2824;medio;medio;medio;medio;A1;1;1;Mujer;bajo
medio;medio;medio;2825;alto;medio;alto;alto;A1;1;2;Mujer;bajo
alto;alto;alto;2826;alto;alto;medio;bajo;A1;5;2;Mujer;bajo
alto;alto;medio;2827;alto;medio;alto;alto;B+;5;4;Mujer;bajo
alto;alto;alto;2828;medio;alto;alto;medio;A-;5;3;Hombre;bajo
alto;alto;alto;2829;alto;alto;medio;alto;B1;5;3;Mujer;bajo
medio;alto;alto;2830;alto;alto;alto;alto;A-;1;1;Hombre;bajo
medio;alto;alto;2831;alto;alto;alto;alto;A2;5;3;Mujer;bajo
alto;alto;alto;2832;alto;alto;alto;alto;A2;2;2;Hombre;bajo
alto;alto;alto;2833;alto;alto;alto;alto;B1;3;3;Mujer;bajo
medio;medio;medio;2834;medio;medio;medio;medio;A-;2;2;Hombre;bajo
medio;medio;alto;2835;alto;medio;alto;medio;A1;1;2;Mujer;bajo
bajo;medio;medio;2836;bajo;medio;medio;medio;A-;5;4;Mujer;bajo
medio;medio;bajo;2837;bajo;medio;medio;medio;A-;2;2;Hombre;bajo
alto;alto;alto;2838;alto;medio;medio;medio;A-;2;2;Mujer;bajo
alto;alto;alto;2839;medio;medio;medio;alto;A1;3;3;Hombre;bajo
alto;medio;medio;2840;alto;medio;medio;medio;A-;5;2;Hombre;bajo
alto;medio;medio;2841;medio;medio;medio;medio;A1;2;2;Mujer;bajo
medio;medio;medio;2842;medio;medio;medio;medio;A1;5;2;Hombre;bajo
alto;medio;alto;2843;alto;alto;alto;alto;B+;5;3;Mujer;bajo
alto;superior;alto;2844;alto;alto;alto;alto;B+;5;6;Mujer;bajo
medio;medio;alto;2845;medio;medio;medio;medio;A-;5;4;Hombre;bajo
alto;alto;alto;2846;medio;medio;alto;medio;A1;2;2;Hombre;bajo
alto;alto;medio;2847;alto;alto;medio;medio;A1;1;2;Mujer;bajo
alto;medio;medio;2848;medio;alto;medio;medio;A1;5;3;Hombre;bajo
alto;medio;alto;2849;alto;alto;medio;medio;A1;1;1;Mujer;bajo
medio;alto;medio;2850;alto;medio;medio;medio;A1;5;1;Hombre;bajo
medio;bajo;bajo;2851;medio;medio;medio;medio;A1;1;1;Hombre;bajo
medio;medio;alto;2852;alto;alto;medio;medio;A2;5;2;Hombre;bajo
medio;medio;medio;2853;medio;medio;medio;medio;A1;1;1;Mujer;bajo
medio;medio;medio;2854;bajo;medio;medio;alto;A-;2;2;Hombre;bajo
medio;medio;medio;2855;medio;medio;medio;alto;A-;1;3;Hombre;bajo
medio;medio;alto;2856;medio;medio;medio;medio;A-;1;1;Hombre;bajo
medio;alto;medio;2857;alto;medio;medio;alto;A1;1;1;Mujer;bajo
medio;medio;medio;2858;medio;medio;medio;medio;A-;1;1;Hombre;bajo
alto;alto;medio;2859;alto;alto;medio;medio;B1;5;3;Hombre;bajo
alto;alto;alto;2860;alto;alto;alto;alto;B1;5;2;Hombre;bajo
medio;medio;medio;2861;medio;medio;alto;medio;A1;5;2;Mujer;bajo
alto;alto;alto;2862;medio;medio;medio;alto;A1;5;3;Hombre;bajo
alto;alto;alto;2863;alto;medio;alto;medio;A1;5;3;Mujer;bajo
medio;medio;medio;2864;alto;medio;medio;medio;A-;5;2;Hombre;bajo
alto;alto;medio;2865;alto;alto;alto;medio;A1;1;2;Hombre;bajo
alto;medio;medio;2866;medio;medio;medio;alto;A1;5;4;Hombre;bajo
alto;alto;alto;2867;medio;alto;alto;alto;B1;5;5;Hombre;bajo
alto;alto;alto;2868;alto;alto;medio;medio;A-;5;6;Mujer;bajo
alto;medio;alto;2869;alto;alto;medio;medio;A2;1;3;Hombre;bajo
alto;medio;alto;2870;medio;alto;medio;medio;A1;5;2;Mujer;bajo
alto;alto;alto;2871;medio;alto;alto;alto;B+;5;4;Hombre;bajo
alto;alto;medio;2872;alto;medio;alto;alto;B+;5;6;Hombre;bajo
medio;alto;alto;2873;medio;medio;medio;medio;A-;3;3;Hombre;bajo
alto;medio;alto;2874;medio;alto;alto;medio;A1;2;2;Hombre;bajo
alto;medio;medio;2875;medio;medio;alto;medio;A1;5;3;Hombre;bajo
alto;alto;alto;2876;alto;alto;alto;alto;A2;2;2;Mujer;bajo
alto;alto;alto;2877;medio;medio;alto;alto;A2;5;5;Mujer;bajo
alto;alto;medio;2878;medio;alto;medio;alto;A-;5;2;Hombre;bajo
alto;alto;medio;2879;alto;alto;alto;alto;A-;5;4;Hombre;bajo
alto;alto;medio;2880;alto;medio;medio;alto;A1;5;2;Mujer;bajo
medio;medio;medio;2881;alto;medio;medio;alto;A1;2;2;Hombre;bajo
medio;medio;medio;2882;medio;medio;medio;medio;A-;5;3;Mujer;bajo
alto;alto;medio;2883;alto;medio;alto;alto;B+;5;6;Hombre;bajo
alto;alto;alto;2884;alto;alto;alto;alto;A1;5;3;Hombre;bajo
medio;medio;medio;2885;medio;medio;medio;medio;A-;2;2;Hombre;bajo
medio;alto;medio;2886;medio;alto;alto;medio;A-;2;2;Mujer;bajo
alto;medio;medio;2887;medio;medio;medio;medio;A1;5;2;Hombre;bajo
medio;medio;medio;2888;medio;alto;medio;alto;A1;5;2;Mujer;bajo
alto;medio;medio;2889;medio;alto;medio;medio;A1;5;4;Hombre;bajo
alto;medio;alto;2890;medio;alto;medio;alto;A1;1;1;Hombre;bajo
medio;alto;medio;2891;medio;medio;alto;alto;A1;5;4;Hombre;bajo
medio;alto;alto;2892;medio;medio;alto;medio;A1;1;2;Mujer;bajo
alto;medio;medio;2893;medio;medio;medio;medio;A1;5;2;Hombre;bajo
alto;alto;medio;2894;medio;medio;alto;medio;A1;5;3;Hombre;bajo
alto;alto;alto;2895;medio;medio;medio;alto;A2;5;4;Hombre;bajo
medio;medio;medio;2896;medio;medio;medio;medio;A-;2;2;Hombre;bajo
alto;superior;alto;2897;medio;medio;medio;medio;A1;2;3;Hombre;bajo
medio;alto;medio;2898;medio;medio;alto;medio;A-;2;2;Hombre;bajo
medio;alto;medio;2899;medio;medio;alto;alto;A1;1;2;Hombre;bajo
medio;medio;alto;2900;medio;medio;medio;medio;A1;4;3;Hombre;bajo
medio;alto;alto;2901;medio;medio;alto;medio;A1;1;1;Mujer;bajo
alto;alto;alto;2902;alto;alto;alto;alto;A1;2;2;Mujer;bajo
medio;alto;medio;2903;alto;alto;alto;medio;A2;3;2;Hombre;bajo
alto;alto;medio;2904;medio;medio;alto;alto;A-;1;1;Hombre;bajo
alto;alto;alto;2905;medio;alto;alto;medio;A1;5;3;Mujer;bajo
superior;alto;alto;2906;medio;medio;alto;alto;A1;5;4;Hombre;bajo
medio;medio;medio;2907;medio;medio;medio;medio;A-;5;3;Hombre;bajo
alto;medio;alto;2908;medio;alto;medio;medio;A1;2;2;Mujer;bajo
alto;medio;alto;2909;medio;medio;medio;medio;A-;5;2;Hombre;bajo
alto;superior;alto;2910;medio;medio;alto;alto;A2;5;3;Hombre;bajo
medio;medio;medio;2911;medio;medio;medio;medio;A-;5;2;Mujer;bajo
medio;medio;medio;2912;medio;medio;medio;alto;A1;1;2;Hombre;bajo
alto;medio;alto;2913;medio;alto;medio;medio;A1;5;2;Hombre;bajo
alto;medio;alto;2914;alto;alto;alto;medio;A2;5;3;Hombre;bajo
alto;alto;alto;2915;medio;medio;alto;medio;A-;1;1;Mujer;bajo
alto;alto;alto;2916;alto;alto;medio;medio;A2;2;2;Hombre;bajo
alto;alto;alto;2917;alto;alto;alto;alto;B1;5;3;Mujer;bajo
medio;alto;medio;2918;medio;medio;medio;medio;A2;5;3;Mujer;bajo
alto;alto;alto;2919;medio;alto;medio;alto;A1;2;2;Mujer;bajo
alto;alto;alto;2920;alto;alto;alto;alto;A1;5;3;Mujer;bajo
alto;medio;medio;2921;alto;alto;medio;alto;A2;1;1;Mujer;bajo
alto;alto;alto;2922;alto;alto;alto;alto;A1;5;2;Mujer;bajo
alto;alto;alto;2923;medio;alto;alto;alto;A2;2;3;Mujer;bajo
alto;alto;alto;2924;alto;alto;alto;alto;B1;5;3;Hombre;bajo
medio;alto;alto;2925;medio;medio;alto;alto;A2;5;1;Mujer;bajo
alto;alto;alto;2926;medio;medio;medio;medio;A1;2;2;Mujer;bajo
medio;medio;medio;2927;medio;medio;medio;medio;A-;5;4;Hombre;bajo
alto;alto;medio;2928;alto;alto;alto;medio;A1;5;3;Hombre;bajo
medio;alto;medio;2929;medio;medio;alto;alto;A-;1;2;Hombre;bajo
medio;alto;medio;2930;alto;medio;medio;medio;A1;3;3;Mujer;bajo
alto;medio;medio;2931;medio;medio;medio;medio;A-;3;3;Hombre;bajo
alto;alto;alto;2932;medio;medio;medio;medio;A1;5;1;Hombre;bajo
medio;medio;medio;2933;medio;medio;medio;medio;A1;1;1;Hombre;bajo
medio;alto;medio;2934;alto;alto;medio;medio;A1;2;2;Hombre;bajo
alto;alto;alto;2935;alto;alto;medio;medio;B1;5;5;Hombre;bajo
alto;alto;alto;2936;alto;alto;superior;alto;A2;5;2;Hombre;bajo
medio;medio;alto;2937;alto;alto;medio;alto;A-;5;3;Mujer;bajo
superior;alto;alto;2938;alto;alto;alto;alto;B1;5;3;Mujer;bajo
alto;alto;alto;2939;alto;alto;alto;alto;A2;5;3;Hombre;bajo
alto;alto;alto;2940;medio;alto;alto;alto;B1;5;5;Hombre;bajo
alto;alto;medio;2941;alto;medio;alto;alto;A1;5;3;Mujer;bajo
medio;medio;medio;2942;medio;alto;alto;alto;A-;1;1;Hombre;bajo
medio;medio;medio;2943;medio;medio;medio;medio;A1;5;3;Hombre;bajo
alto;alto;alto;2944;medio;alto;alto;alto;B1;5;4;Hombre;bajo
alto;alto;alto;2945;medio;alto;alto;alto;A1;5;4;Mujer;bajo
alto;alto;medio;2946;medio;medio;medio;alto;A1;2;2;Mujer;bajo
alto;alto;medio;2947;alto;medio;medio;alto;A1;2;2;Hombre;bajo
medio;medio;medio;2948;medio;medio;medio;medio;A-;5;4;Hombre;bajo
alto;medio;alto;2949;alto;medio;medio;medio;A1;5;3;Mujer;bajo
alto;medio;alto;2950;medio;alto;medio;alto;A1;5;3;Mujer;bajo
alto;alto;medio;2951;medio;alto;alto;alto;A1;2;2;Hombre;bajo
alto;medio;medio;2952;medio;medio;medio;medio;A1;5;3;Hombre;bajo
alto;alto;alto;2953;medio;alto;medio;alto;A1;2;2;Mujer;bajo
medio;medio;medio;2954;medio;medio;medio;alto;A-;1;1;Hombre;bajo
alto;alto;alto;2955;alto;medio;medio;alto;A1;5;5;Hombre;bajo
alto;alto;medio;2956;medio;medio;alto;medio;A2;3;3;Mujer;bajo
alto;alto;medio;2957;medio;medio;medio;alto;A2;5;5;Hombre;bajo
medio;medio;medio;2958;alto;medio;medio;alto;A-;1;1;Hombre;bajo
alto;alto;alto;2959;alto;alto;alto;alto;B+;5;3;Mujer;bajo
alto;medio;medio;2960;medio;alto;medio;medio;A1;5;2;Hombre;bajo
alto;alto;medio;2961;medio;alto;alto;alto;A1;2;2;Hombre;bajo
alto;alto;alto;2962;alto;alto;alto;alto;A2;1;1;Hombre;bajo
alto;alto;medio;2963;medio;alto;alto;medio;A1;1;2;Mujer;bajo
alto;alto;alto;2964;superior;alto;alto;alto;A-;5;3;Mujer;bajo
alto;medio;medio;2965;medio;medio;medio;alto;A-;1;2;Mujer;bajo
alto;alto;medio;2966;medio;alto;medio;medio;A1;5;2;Hombre;bajo
medio;alto;alto;2967;alto;alto;alto;alto;A2;3;3;Hombre;bajo
medio;alto;medio;2968;medio;medio;medio;medio;A-;5;2;Mujer;bajo
medio;alto;medio;2969;medio;alto;medio;medio;A1;2;1;Hombre;bajo
alto;medio;medio;2970;medio;alto;alto;medio;A1;5;4;Mujer;bajo
alto;alto;medio;2971;medio;medio;alto;medio;A1;1;1;Hombre;bajo
alto;medio;medio;2972;medio;alto;medio;medio;A2;5;5;Mujer;bajo
alto;alto;medio;2973;alto;alto;alto;alto;A2;5;3;Hombre;bajo
alto;medio;medio;2974;alto;alto;medio;medio;A1;2;1;Hombre;bajo
medio;alto;medio;2975;medio;medio;medio;medio;A1;5;2;Mujer;bajo
medio;alto;medio;2976;alto;medio;medio;medio;A1;5;2;Mujer;bajo
alto;medio;alto;2977;superior;alto;alto;medio;A-;5;2;Hombre;bajo
alto;medio;alto;2978;medio;medio;medio;medio;A1;5;3;Hombre;bajo
alto;alto;superior;2979;alto;alto;alto;alto;A2;5;2;Hombre;bajo
medio;medio;medio;2980;medio;medio;medio;medio;A1;1;2;Hombre;bajo
medio;medio;medio;2981;alto;medio;medio;medio;A1;5;2;Hombre;bajo
medio;medio;medio;2982;medio;medio;medio;medio;A1;1;1;Hombre;bajo
alto;alto;alto;2983;alto;alto;alto;alto;B1;5;3;Mujer;bajo
alto;medio;medio;2984;medio;medio;medio;medio;A-;3;4;Hombre;bajo
alto;alto;alto;2985;alto;alto;alto;medio;A-;2;2;Hombre;bajo
alto;medio;alto;2986;alto;medio;medio;alto;A-;1;1;Hombre;bajo
medio;alto;medio;2987;medio;alto;medio;alto;A-;5;2;Hombre;bajo
alto;medio;medio;2988;medio;medio;alto;medio;A-;5;3;Hombre;bajo
medio;medio;medio;2989;medio;alto;medio;medio;A-;2;3;Hombre;bajo
alto;medio;medio;2990;alto;medio;medio;medio;A1;2;2;Hombre;bajo
medio;medio;medio;2991;medio;medio;alto;alto;A-;2;1;Hombre;bajo
alto;medio;medio;2992;medio;alto;medio;medio;A1;1;1;Hombre;bajo
alto;medio;alto;2993;medio;medio;alto;medio;A1;5;3;Hombre;bajo
alto;alto;alto;2994;medio;alto;alto;medio;A1;3;3;Hombre;bajo
alto;alto;alto;2995;alto;alto;alto;alto;A2;1;1;Mujer;bajo
medio;medio;alto;2996;medio;medio;medio;medio;A-;5;3;Hombre;bajo
medio;medio;medio;2997;bajo;alto;alto;medio;A1;5;4;Hombre;bajo
alto;alto;alto;2998;medio;alto;alto;alto;A1;2;2;Mujer;bajo
medio;alto;alto;2999;medio;medio;alto;medio;A1;1;1;Mujer;bajo
medio;medio;medio;3000;medio;alto;medio;alto;A1;1;2;Hombre;bajo
medio;medio;medio;3001;alto;medio;medio;medio;A1;2;2;Mujer;bajo
alto;alto;medio;3002;medio;medio;medio;alto;B1;5;4;Hombre;bajo
medio;medio;alto;3003;alto;medio;medio;medio;A-;1;1;Hombre;bajo
alto;alto;alto;3004;medio;medio;alto;alto;A1;5;2;Mujer;bajo
alto;alto;alto;3005;alto;alto;alto;alto;B1;5;6;Hombre;bajo
alto;alto;medio;3006;medio;medio;alto;alto;A1;5;2;Hombre;bajo
alto;alto;alto;3007;medio;alto;alto;alto;A1;5;2;Hombre;bajo
alto;medio;alto;3008;medio;medio;medio;medio;A1;3;3;Hombre;bajo
medio;medio;medio;3009;medio;medio;alto;medio;A1;5;2;Mujer;bajo
medio;medio;alto;3010;medio;medio;medio;medio;A1;1;1;Mujer;bajo
medio;alto;alto;3011;alto;medio;alto;alto;A1;5;4;Mujer;bajo
alto;alto;medio;3012;medio;alto;medio;alto;A2;5;2;Hombre;bajo
medio;medio;alto;3013;medio;medio;medio;bajo;A2;2;2;Hombre;bajo
alto;medio;medio;3014;alto;medio;alto;medio;A1;1;1;Mujer;bajo
alto;alto;alto;3015;alto;alto;superior;superior;A2;1;1;Mujer;bajo
medio;medio;medio;3016;medio;medio;medio;medio;A-;1;1;Hombre;bajo
alto;alto;alto;3017;medio;alto;alto;alto;A1;5;2;Hombre;bajo
alto;medio;alto;3018;alto;medio;medio;medio;A1;5;2;Hombre;bajo
alto;alto;alto;3019;medio;medio;alto;alto;A2;5;4;Hombre;bajo
alto;alto;alto;3020;alto;alto;medio;alto;A-;1;1;Hombre;bajo
medio;medio;medio;3021;medio;medio;medio;alto;A1;1;2;Hombre;bajo
medio;alto;medio;3022;alto;alto;alto;alto;A2;5;4;Mujer;bajo
alto;alto;alto;3023;medio;alto;alto;alto;A2;5;3;Hombre;bajo
alto;medio;alto;3024;alto;alto;medio;medio;A-;2;2;Hombre;bajo
medio;medio;medio;3025;medio;medio;medio;medio;A1;2;3;Hombre;bajo
alto;alto;alto;3026;medio;medio;medio;medio;A2;3;3;Mujer;bajo
alto;medio;medio;3027;alto;alto;medio;alto;A1;5;3;Mujer;bajo
alto;alto;alto;3028;medio;medio;medio;alto;A-;5;2;Hombre;bajo
medio;bajo;medio;3029;bajo;medio;medio;medio;A1;1;1;Hombre;bajo
alto;medio;medio;3030;medio;alto;medio;alto;A1;2;2;Mujer;bajo
medio;alto;medio;3031;medio;alto;medio;superior;A1;1;1;Mujer;bajo
alto;alto;alto;3032;medio;medio;medio;alto;A1;2;1;Mujer;bajo
alto;superior;alto;3033;alto;alto;alto;alto;B+;5;4;Mujer;bajo
alto;alto;medio;3034;medio;medio;alto;medio;A2;5;3;Mujer;bajo
alto;alto;alto;3035;medio;medio;medio;medio;A2;2;2;Mujer;bajo
alto;superior;alto;3036;alto;alto;alto;alto;A2;1;1;Mujer;bajo
medio;medio;medio;3037;bajo;medio;medio;medio;A1;1;1;Hombre;bajo
medio;medio;medio;3038;medio;medio;alto;medio;A1;3;3;Mujer;bajo
alto;alto;alto;3039;medio;medio;medio;alto;A1;5;3;Hombre;bajo
alto;medio;alto;3040;medio;medio;alto;alto;A1;5;2;Hombre;bajo
alto;medio;alto;3041;medio;alto;alto;medio;A1;3;3;Hombre;bajo
medio;alto;alto;3042;alto;medio;alto;medio;A1;5;1;Hombre;bajo
superior;alto;alto;3043;alto;alto;superior;alto;B1;5;2;Hombre;bajo
medio;medio;medio;3044;medio;alto;medio;medio;A1;5;2;Hombre;bajo
medio;medio;medio;3045;medio;medio;medio;medio;A-;5;2;Hombre;bajo
alto;medio;medio;3046;medio;medio;medio;medio;A-;1;1;Hombre;bajo
alto;alto;alto;3047;alto;alto;medio;medio;A1;1;2;Hombre;bajo
alto;alto;medio;3048;medio;alto;medio;alto;A1;3;3;Hombre;bajo
alto;medio;alto;3049;medio;alto;alto;alto;A1;1;1;Hombre;bajo
medio;medio;medio;3050;medio;medio;medio;medio;A-;1;2;Hombre;bajo
medio;medio;medio;3051;medio;alto;medio;medio;A1;1;3;Mujer;bajo
medio;medio;medio;3052;bajo;medio;medio;medio;A-;1;1;Hombre;bajo
alto;alto;alto;3053;alto;alto;alto;alto;A1;5;3;Hombre;bajo
alto;alto;alto;3054;alto;alto;alto;alto;A1;5;3;Mujer;bajo
alto;alto;medio;3055;medio;alto;alto;medio;A-;2;2;Hombre;bajo
alto;medio;medio;3056;medio;medio;alto;medio;A-;1;1;Hombre;bajo
alto;alto;medio;3057;alto;medio;alto;alto;B1;4;3;Hombre;bajo
alto;superior;medio;3058;alto;alto;medio;medio;A1;5;3;Mujer;bajo
medio;bajo;medio;3059;bajo;medio;medio;medio;A-;2;2;Hombre;bajo
medio;alto;alto;3060;alto;alto;medio;alto;A1;5;3;Hombre;bajo
alto;alto;medio;3061;medio;alto;alto;medio;A1;5;3;Hombre;bajo
alto;medio;alto;3062;medio;alto;medio;alto;A1;5;2;Hombre;bajo
alto;alto;alto;3063;alto;alto;alto;medio;A1;1;4;Hombre;bajo
alto;alto;alto;3064;medio;alto;alto;alto;A2;3;2;Hombre;bajo
medio;medio;medio;3065;medio;medio;medio;medio;A1;5;2;Hombre;bajo
alto;alto;alto;3066;alto;alto;alto;alto;B1;5;4;Hombre;bajo
medio;medio;medio;3067;medio;medio;medio;alto;A1;1;2;Hombre;bajo
alto;alto;alto;3068;superior;medio;alto;alto;A2;5;3;Hombre;bajo
alto;alto;medio;3069;alto;alto;medio;medio;A1;5;2;Hombre;bajo
medio;medio;medio;3070;alto;medio;medio;alto;A2;1;2;Mujer;bajo
medio;medio;medio;3071;medio;medio;medio;medio;A-;1;1;Mujer;bajo
alto;medio;alto;3072;medio;medio;medio;medio;A1;5;3;Hombre;bajo
alto;alto;medio;3073;medio;alto;alto;medio;A1;5;3;Hombre;bajo
